0.634993,0.678442,0.515523,0.743092,0.550423,0.486216,0.695345,0.670542,0.622279,1.50188,0.543,0.554,1.46,8.1,179,4.4,-174.7,13.4,-16.5,11.3,178.1,6,181.1,18.8,338,0.128018,0.0293073,0.0477465,0.127542,0.0682789,0.0418837,3.2,-0.899994,1.6,355.8,5.4,354.5,1,1,1,1,1,1,1
0.6687,0.676632,0.512672,0.742886,0.550879,0.479607,0.695922,0.668934,0.621994,1.50112,0.543,0.552,1.459,8.1,179,4.4,-174.7,13.4,-16.5,11.6,177.8,6,181.1,19.3,337.4,0.125753,0.0330655,0.0469645,0.125934,0.0699944,0.0421194,3.5,-1.2,1.6,355.8,5.9,353.9,1,1,1,1,1,1,1
0.701681,0.67481,0.50982,0.74268,0.550271,0.47109,0.694614,0.667304,0.621685,1.50032,0.543,0.55,1.458,8.6,178.6,4.6,-175.2,14.1,-17.3,11.6,177.8,6,181.1,19.3,337.4,0.124538,0.0387302,0.0480656,0.124304,0.0716847,0.0423156,3,-0.800003,1.4,356.3,5.2,354.7,1,1,1,1,1,1,1
0.735793,0.67481,0.50982,0.74268,0.550271,0.47109,0.694614,0.667304,0.621685,1.50032,0.542,0.544,1.457,8.9,178.6,4.2,-174.9,14.1,-17.3,12,177.4,6.1,181,19.8,336.8,0.124538,0.0387302,0.0480656,0.125304,0.0776846,0.0433155,3.1,-1.20001,1.9,355.9,5.7,354.1,1,1,1,1,1,1,1
0.768452,0.672951,0.50693,0.74247,0.549837,0.468116,0.693641,0.665682,0.621362,1.49949,0.541,0.541,1.456,8.9,178,4.8,-174.6,14.7,-17.9,12.3,177,6.1,180.9,20.3,336.2,0.123114,0.0388148,0.0488297,0.124682,0.0803617,0.0434912,3.4,-1,1.3,355.5,5.6,354.1,1,1,1,1,1,1,1
0.802089,0.671068,0.50402,0.742259,0.548876,0.459338,0.693139,0.66408,0.621021,1.49865,0.541,0.541,1.456,8.9,178,4.8,-174.6,14.7,-17.9,12.3,177,6.1,180.9,20.3,336.2,0.122192,0.0446823,0.0491195,0.12308,0.0800208,0.0426525,3.4,-1,1.3,355.5,5.6,354.1,1,1,1,1,1,1,1
0.834979,0.671068,0.50402,0.742259,0.548876,0.459338,0.693139,0.66408,0.621021,1.49865,0.541,0.538,1.455,9.3,177.7,5,-175.1,15.3,-18.9,12.7,176.6,6.1,180.9,20.8,335.6,0.122192,0.0446823,0.0491195,0.12308,0.0830209,0.0436524,3.4,-1.09999,1.1,356,5.5,354.5,1,1,1,1,1,1,1
0.868222,0.66915,0.501074,0.742044,0.548966,0.452537,0.692811,0.662497,0.620661,1.4978,0.541,0.535,1.454,9.3,177.7,5,-175.1,15.3,-18.9,13,176.2,6.1,180.8,21.3,335,0.120184,0.0485363,0.0492325,0.121497,0.0856612,0.0437974,3.7,-1.5,1.1,355.9,6,353.9,1,1,1,1,1,1,1
0.901565,0.667196,0.498092,0.741826,0.548966,0.446537,0.689811,0.660927,0.62028,1.49692,0.541,0.532,1.452,9.6,177.3,5.2,-174.9,15.7,-18.5,13,176.2,6.1,180.8,21.3,335,0.11823,0.0515551,0.0520147,0.119927,0.0882798,0.0449215,3.4,-1.10001,0.9,355.7,5.6,353.5,1,1,1,1,1,1,1
0.935816,0.667196,0.498092,0.741826,0.548966,0.446537,0.689811,0.660927,0.62028,1.49692,0.541,0.53,1.451,9.6,177.3,5.2,-174.9,15.8,-19.7,13.4,175.8,6.1,180.7,21.8,334.3,0.11823,0.0515551,0.0520147,0.119927,0.0902798,0.0459216,3.8,-1.5,0.9,355.6,6,354,1,1,1,1,1,1,1
0.969154,0.665218,0.495094,0.741606,0.549111,0.441527,0.689376,0.659369,0.619876,1.49602,0.537,0.525,1.449,10,176.6,5.3,-174.6,16.5,-20.4,13.8,175.4,6.1,180.6,22.3,333.7,0.116107,0.0535671,0.0522302,0.122369,0.0948758,0.0470234,3.8,-1.20001,0.8,355.2,5.8,354.1,1,1,1,1,1,1,1
1.00248,0.663206,0.492063,0.741384,0.544799,0.433543,0.687981,0.657826,0.619451,1.49511,0.537,0.525,1.449,10,176.6,5.3,-174.6,16.5,-20.4,13.8,175.4,6.1,180.6,22.3,333.7,0.118407,0.05852,0.0534027,0.120826,0.0944507,0.0461068,3.8,-1.20001,0.8,355.2,5.8,354.1,1,1,1,1,1,1,1
1.03543,0.663206,0.492063,0.741384,0.544799,0.433543,0.687981,0.657826,0.619451,1.49511,0.535,0.523,1.448,10.3,176.7,5,-174.2,16.5,-20.4,14.2,175,6,180.5,22.8,333.1,0.118407,0.05852,0.0534027,0.122826,0.0964507,0.0471069,3.9,-1.7,1,354.7,6.3,353.5,1,1,1,1,1,1,1
1.06866,0.661187,0.489041,0.741161,0.542836,0.430466,0.687158,0.656329,0.619007,1.49419,0.534,0.522,1.448,10.3,176.4,5.5,-174.6,17.2,-21.4,14.6,174.6,5.9,180.4,23.3,332.4,0.118351,0.0585745,0.0540027,0.122329,0.0970072,0.0461882,4.3,-1.79999,0.4,355,6.1,353.8,1,1,1,1,1,1,1
1.10217,0.661187,0.489041,0.741161,0.542836,0.430466,0.687158,0.656329,0.619007,1.49419,0.534,0.521,1.448,10.3,176.4,5.5,-174.6,17.2,-21.4,14.6,174.6,5.9,180.4,23.3,332.4,0.118351,0.0585745,0.0540027,0.122329,0.0980071,0.0461882,4.3,-1.79999,0.4,355,6.1,353.8,1,1,1,1,1,1,1
1.13595,0.659077,0.485904,0.740929,0.542363,0.426806,0.687584,0.654893,0.618551,1.49327,0.532,0.518,1.448,10.8,176.3,5.6,-175.2,17.9,-22.1,15,174.2,5.9,180.3,23.8,331.8,0.116715,0.0590979,0.0533446,0.122893,0.100551,0.0452745,4.2,-2.10001,0.3,355.5,5.9,353.9,1,1,1,1,1,1,1
1.16898,0.657008,0.482847,0.740702,0.542468,0.420814,0.688412,0.653368,0.618041,1.49226,0.53,0.517,1.448,11.3,176.4,5.1,-174.7,17.9,-22.1,15.5,173.8,5.7,180.2,24.3,331.2,0.11454,0.0620334,0.0522899,0.123368,0.101041,0.0442634,4.2,-2.59999,0.6,354.9,6.4,353.3,1,1,1,1,1,1,1
1.20243,0.654823,0.479639,0.740464,0.538185,0.414854,0.689223,0.651839,0.617516,1.49123,0.53,0.517,1.448,11.3,176,5.7,-175.5,18.6,-22.9,15.5,173.8,5.7,180.2,24.3,331.2,0.116638,0.0647849,0.051241,0.121839,0.100516,0.043234,4.2,-2.2,0,355.7,5.7,354.1,1,1,1,1,1,1,1
1.23534,0.654823,0.479639,0.740464,0.538185,0.414854,0.689223,0.651839,0.617516,1.49123,0.528,0.518,1.448,11.3,176,5.7,-175.5,18.6,-22.9,15.9,173.4,5.6,180.1,24.8,330.4,0.116638,0.0647849,0.051241,0.123839,0.0995165,0.043234,4.6,-2.60001,-0.0999999,355.6,6.2,353.3,1,1,1,1,1,1,1
1.26881,0.652654,0.476476,0.740228,0.536432,0.415833,0.689276,0.65038,0.616971,1.49023,0.526,0.519,1.449,11.7,175.8,5.7,-176.3,19.1,-22.7,16.4,172.9,5.5,180,25.3,329.8,0.116222,0.0606434,0.0509518,0.12438,0.0979715,0.0412278,4.7,-2.90001,-0.2,356.3,6.2,352.5,1,1,1,1,1,1,1
1.30244,0.652654,0.476476,0.740228,0.536432,0.415833,0.689276,0.65038,0.616971,1.49023,0.525,0.519,1.45,11.7,175.8,5.7,-176.3,19.3,-23.9,16.4,172.9,5.5,180,25.3,329.8,0.116222,0.0606434,0.0509518,0.12538,0.0979715,0.0402278,4.7,-2.90001,-0.2,356.3,6,353.7,1,1,1,1,1,1,1
1.33562,0.65044,0.47327,0.739988,0.533426,0.414194,0.691916,0.6489,0.616386,1.48917,0.524,0.519,1.45,12.4,175.5,5.6,-176.4,20,-24.7,16.9,172.5,5.3,179.9,25.8,329,0.117015,0.0590757,0.0480719,0.1249,0.0973861,0.039165,4.5,-3,-0.3,356.3,5.8,353.7,1,1,1,1,1,1,1
1.36967,0.648193,0.470035,0.739744,0.531478,0.409427,0.692925,0.647439,0.615772,1.48809,0.522,0.519,1.45,12.4,175.5,5.6,-176.4,20,-24.7,17.4,172.1,5.1,179.8,26.3,328.3,0.116715,0.0606084,0.0468197,0.125439,0.0967725,0.0380886,5,-3.39999,-0.5,356.2,6.3,353,1,1,1,1,1,1,1
1.40266,0.64592,0.466787,0.739499,0.529257,0.410492,0.692983,0.645977,0.61512,1.48698,0.521,0.52,1.45,12.9,175.4,5.6,-177.7,20.5,-24.6,17.4,172.1,5.1,179.8,26.3,328.3,0.116663,0.0562949,0.0465161,0.124977,0.0951195,0.0369809,4.5,-3.29999,-0.5,357.5,5.8,352.9,1,1,1,1,1,1,1
1.43582,0.64592,0.466787,0.739499,0.529257,0.410492,0.692983,0.645977,0.61512,1.48698,0.52,0.523,1.45,12.9,175.4,5.6,-177.7,20.6,-25.7,17.9,171.7,4.8,179.7,26.8,327.5,0.116663,0.0562949,0.0465161,0.125977,0.0921195,0.0369809,5,-3.7,-0.8,357.4,6.2,353.2,1,1,1,1,1,1,1
1.46856,0.643609,0.463506,0.739251,0.528048,0.409744,0.693871,0.644542,0.614435,1.48586,0.519,0.525,1.45,13.4,175.6,5.1,-177.5,20.6,-25.7,18.4,171.3,4.5,179.5,27.4,326.8,0.115562,0.0537615,0.0453805,0.125542,0.0894348,0.0358632,5,-4.3,-0.6,357,6.8,352.5,1,1,1,1,1,1,1
1.50212,0.641308,0.460259,0.739004,0.523507,0.409305,0.695755,0.643172,0.613734,1.48476,0.516,0.526,1.451,13.4,174.8,5.6,-177.7,21.3,-26.6,18.4,171.3,4.5,179.5,27.4,326.8,0.117801,0.0509544,0.0432491,0.127172,0.087734,0.0337591,5,-3.5,-1.1,357.2,6.1,353.4,1,1,1,1,1,1,1
1.53544,0.641308,0.460259,0.739004,0.523507,0.409305,0.695755,0.643172,0.613734,1.48476,0.515,0.527,1.451,14,175,5,-177.5,21.3,-26.6,19,170.9,4.2,179.4,27.8,326,0.117801,0.0509544,0.0432491,0.128172,0.0867341,0.0337591,5,-4.10001,-0.8,356.9,6.5,352.6,1,1,1,1,1,1,1
1.56889,0.638932,0.456931,0.738751,0.52242,0.408144,0.696222,0.64177,0.612974,1.48359,0.513,0.53,1.45,14,174.5,5.5,-178.5,22.1,-27.4,19.5,170.5,3.9,179.3,28.4,325.2,0.116512,0.0487868,0.0425282,0.12877,0.0829737,0.0335859,5.5,-4,-1.6,357.8,6.3,352.6,1,1,1,1,1,1,1
1.60178,0.636517,0.453569,0.738493,0.520055,0.409628,0.695738,0.640401,0.612183,1.48241,0.513,0.53,1.45,14,174.5,5.5,-178.5,22.1,-27.4,19.5,170.5,3.9,179.3,28.4,325.2,0.116462,0.0439411,0.0427552,0.127401,0.0821831,0.0324109,5.5,-4,-1.6,357.8,6.3,352.6,1,1,1,1,1,1,1
1.63517,0.636517,0.453569,0.738493,0.520055,0.409628,0.695738,0.640401,0.612183,1.48241,0.512,0.531,1.45,14.5,174.2,5.4,-179.4,22.8,-28.3,20.1,170.1,3.5,179.2,28.9,324.4,0.116462,0.0439411,0.0427552,0.128401,0.0811831,0.0324109,5.6,-4.09999,-1.9,358.6,6.1,352.7,1,1,1,1,1,1,1
1.66833,0.634073,0.450192,0.738234,0.518613,0.407639,0.696577,0.63903,0.611339,1.48119,0.511,0.533,1.449,14.5,174.2,5.4,-179.4,22.8,-28.3,20.1,170.1,3.5,179.2,28.9,324.4,0.115461,0.0425532,0.0416566,0.12803,0.0783386,0.0321903,5.6,-4.09999,-1.9,358.6,6.1,352.7,1,1,1,1,1,1,1
1.70237,0.631573,0.44676,0.737969,0.516916,0.407311,0.696134,0.637714,0.610475,1.47998,0.511,0.533,1.449,15.2,173.8,5.1,179.4,23.6,-29.5,20.7,169.7,3.1,179.1,29.4,323.6,0.114657,0.0394491,0.0418346,0.126714,0.0774747,0.0309786,5.5,-4.10001,-2,-0.299988,5.8,353.1,1,1,1,1,1,1,1
1.73493,0.631573,0.44676,0.737969,0.516916,0.407311,0.696134,0.637714,0.610475,1.47998,0.51,0.532,1.448,15.2,173.8,5.1,179.4,23.6,-29.5,21.3,169.3,2.7,179,29.9,322.8,0.114657,0.0394491,0.0418346,0.127714,0.0784746,0.0319786,6.1,-4.5,-2.4,-0.399994,6.3,352.3,1,1,1,1,1,1,1
1.76874,0.62905,0.44332,0.737702,0.515884,0.405023,0.695616,0.6364,0.609556,1.47872,0.509,0.532,1.447,15.8,173.1,5,179.1,24.1,-29.6,22,168.9,2.2,178.9,30.4,321.9,0.113166,0.0382964,0.0420854,0.1274,0.0775565,0.0317153,6.2,-4.20001,-2.8,-0.200012,6.3,351.5,1,1,1,1,1,1,1
1.80225,0.62905,0.44332,0.737702,0.515884,0.405023,0.695616,0.6364,0.609556,1.47872,0.51,0.532,1.446,15.8,173.1,5,179.1,24.4,-30.4,22,168.9,2.2,178.9,30.4,321.9,0.113166,0.0382964,0.0420854,0.1264,0.0775565,0.0327153,6.2,-4.20001,-2.8,-0.200012,6,352.3,1,1,1,1,1,1,1
1.83521,0.626556,0.439943,0.737439,0.514737,0.401414,0.694689,0.635105,0.608595,1.47742,0.51,0.531,1.444,16.5,172.3,4.7,179.1,25.2,-31.6,22.6,168.5,1.7,178.9,30.9,321.1,0.111819,0.0385286,0.0427498,0.125105,0.0775948,0.0334213,6.1,-3.8,-3,-0.200012,5.7,352.7,1,1,1,1,1,1,1
1.86886,0.623925,0.436405,0.737162,0.512511,0.397633,0.694716,0.633813,0.607567,1.47609,0.51,0.531,1.444,16.5,172.3,4.7,179.1,25.2,-31.6,23.3,168.1,1.2,178.8,31.4,320.1,0.111414,0.0387712,0.0424461,0.123813,0.076567,0.0320855,6.8,-4.2,-3.5,-0.300003,6.2,351.7,1,1,1,1,1,1,1
1.90221,0.621323,0.43293,0.736889,0.513484,0.395919,0.69279,0.632589,0.606531,1.47477,0.51,0.53,1.443,17.2,171.8,4.2,-177.5,25.4,-31.3,23.3,168.1,1.2,178.8,31.4,320.1,0.107839,0.037011,0.0440992,0.122589,0.076531,0.0317729,6.1,-3.7,-3,356.3,6,351.4,1,1,1,1,1,1,1
1.93598,0.621323,0.43293,0.736889,0.513484,0.395919,0.69279,0.632589,0.606531,1.47477,0.51,0.528,1.442,17.2,171.8,4.2,179.1,25.7,-32.7,24,167.7,0.6,178.8,31.9,319.3,0.107839,0.037011,0.0440992,0.122589,0.078531,0.0327728,6.8,-4.10001,-3.6,-0.300003,6.2,352,1,1,1,1,1,1,1
1.97023,0.618679,0.429423,0.736612,0.512566,0.390956,0.692716,0.631425,0.605486,1.47346,0.51,0.525,1.441,17.2,171.8,4.2,179.1,25.7,-32.7,24,167.7,0.6,178.8,31.9,319.3,0.106113,0.0384674,0.0438962,0.121425,0.0804856,0.0324559,6.8,-4.10001,-3.6,-0.300003,6.2,352,1,1,1,1,1,1,1
2.00337,0.616009,0.425908,0.736334,0.51029,0.381457,0.692024,0.630196,0.604302,1.47199,0.51,0.523,1.44,18,171.2,3.9,178.3,26.4,-33.9,24.7,167.3,0,178.7,32.4,318.4,0.105719,0.0444518,0.04431,0.120196,0.0813019,0.0319853,6.7,-3.89999,-3.9,0.399994,6,352.3,1,1,1,1,1,1,1
2.03562,0.616009,0.425908,0.736334,0.51029,0.381457,0.692024,0.630196,0.604302,1.47199,0.509,0.521,1.439,18,171.2,3.9,178.3,26.4,-33.9,25.4,167,0.5,358.8,33,317.4,0.105719,0.0444518,0.04431,0.121196,0.0833019,0.0329853,7.4,-4.2,-3.4,180.5,6.6,351.3,1,1,1,1,1,1,1
2.0689,0.613304,0.422371,0.736052,0.510108,0.379379,0.69113,0.629016,0.603075,1.47052,0.509,0.519,1.438,18.8,170.6,3.4,178.5,27.1,-35,26.2,166.6,1.3,358.8,33.5,316.4,0.103197,0.0429924,0.0449218,0.120016,0.084075,0.0325199,7.4,-4,-2.1,180.3,6.4,351.4,1,1,1,1,1,1,1
2.10209,0.613304,0.422371,0.736052,0.510108,0.379379,0.69113,0.629016,0.603075,1.47052,0.509,0.516,1.436,18.8,170.6,3.4,178.5,27.1,-35,26.2,166.6,1.3,358.8,33.5,316.4,0.103197,0.0429924,0.0449218,0.120016,0.0870749,0.0345199,7.4,-4,-2.1,180.3,6.4,351.4,1,1,1,1,1,1,1
2.13957,0.610558,0.418805,0.735766,0.508877,0.370907,0.68933,0.627886,0.601804,1.46905,0.509,0.513,1.434,19.7,170.1,2.9,177.4,27.8,-36.2,27,166.2,2,358.9,34,315.4,0.101681,0.0478984,0.0464358,0.118886,0.0888042,0.0350461,7.3,-3.90001,-0.9,181.5,6.2,351.6,1,1,1,1,1,1,1
2.17364,0.607796,0.415245,0.735479,0.507384,0.36349,0.688821,0.626825,0.60053,1.46759,0.507,0.506,1.432,19.7,170.1,2.9,177.4,27.8,-36.2,27.8,165.9,2.8,358.9,34.5,314.4,0.100412,0.0517544,0.0466585,0.119825,0.0945301,0.0355862,8.1,-4.20001,-0.1,181.5,6.7,350.6,1,1,1,1,1,1,1
2.20521,0.604982,0.411642,0.735188,0.505447,0.353586,0.687703,0.625759,0.599139,1.46601,0.507,0.506,1.432,20.5,169.4,2.3,178.6,28.5,-37.6,27.8,165.9,2.8,358.9,34.5,314.4,0.0995348,0.0580559,0.0474852,0.118759,0.0931392,0.0340108,7.3,-3.5,0.5,180.3,6,352,1,1,1,1,1,1,1
2.23556,0.604982,0.411642,0.735188,0.505447,0.353586,0.687703,0.625759,0.599139,1.46601,0.507,0.504,1.43,20.5,169.4,2.3,178.6,28.5,-37.6,28.6,165.5,3.7,359.1,35.1,313.3,0.0995348,0.0580559,0.0474852,0.118759,0.0951391,0.0360109,8.1,-3.89999,1.4,180.5,6.6,350.9,1,1,1,1,1,1,1
2.26871,0.602132,0.408021,0.734893,0.504089,0.351463,0.686013,0.624744,0.597704,1.46442,0.505,0.498,1.428,21.5,169.1,1.6,176,29.2,-38.9,29.5,165.2,4.6,359.3,35.6,312.2,0.0980433,0.0565576,0.0488799,0.119744,0.0997037,0.0364161,8,-3.90001,3,183.3,6.4,351.1,1,1,1,1,1,1,1
2.30224,0.599252,0.404386,0.734596,0.500864,0.341077,0.68562,0.623773,0.596216,1.46278,0.504,0.495,1.426,21.5,169.1,1.6,176,29.2,-38.9,30.3,164.8,5.6,359.5,36.2,311.1,0.0983882,0.0633094,0.0489759,0.119773,0.101216,0.0367826,8.8,-4.3,4,183.5,7,350,1,1,1,1,1,1,1
2.33494,0.599252,0.404386,0.734596,0.500864,0.341077,0.68562,0.623773,0.596216,1.46278,0.504,0.495,1.426,22.4,168.6,0.9,-165,29.3,-38.7,30.3,164.8,5.6,359.5,36.2,311.1,0.0983882,0.0633094,0.0489759,0.119773,0.101216,0.0367826,7.9,-3.8,4.7,524.5,6.9,349.8,1,1,1,1,1,1,1
2.36809,0.596287,0.400672,0.73429,0.49846,0.334802,0.684783,0.62287,0.594758,1.46118,0.502,0.489,1.424,22.4,168.6,0.9,170.3,29.9,-40.1,31.2,164.5,6.5,359.7,36.8,310.1,0.0978268,0.0658705,0.0495072,0.12087,0.105758,0.0371771,8.8,-4.10001,5.6,189.4,6.9,350.2,1,1,1,1,1,1,1
2.40176,0.593359,0.397032,0.733989,0.496072,0.328745,0.68298,0.621959,0.593188,1.45943,0.502,0.489,1.424,23.3,168,0.2,-106.1,29.9,-40.1,31.2,164.5,6.5,359.7,36.8,310.1,0.0972874,0.0682865,0.0510092,0.119959,0.104188,0.0354306,7.9,-3.5,6.3,465.8,6.9,350.2,1,1,1,1,1,1,1
2.43518,0.593359,0.397032,0.733989,0.496072,0.328745,0.68298,0.621959,0.593188,1.45943,0.501,0.486,1.423,23.3,168,0.3,143.4,30.8,-41.3,32.1,164.2,7.4,0,37.4,309,0.0972874,0.0682865,0.0510092,0.120959,0.107188,0.0364306,8.8,-3.8,7.1,-143.4,6.6,350.3,1,1,1,1,1,1,1
2.46812,0.590356,0.393325,0.733681,0.493122,0.322447,0.683457,0.621098,0.591581,1.45765,0.5,0.484,1.423,23.3,168,0.3,143.4,30.8,-41.3,33,163.9,8.4,0.3,38.1,307.9,0.0972342,0.0708774,0.0502234,0.121098,0.107581,0.0346544,9.7,-4.10001,8.1,-143.1,7.3,349.2,1,1,1,1,1,1,1
2.5018,0.587333,0.38962,0.73337,0.487767,0.313862,0.684861,0.62025,0.589848,1.45575,0.499,0.481,1.423,24.3,167.4,0.6,16.4,31.5,-42.5,33,163.9,8.4,0.3,38.1,307.9,0.0995659,0.0757576,0.0485091,0.12125,0.108848,0.0327538,8.7,-3.5,7.8,-16.1,6.6,350.4,1,1,1,1,1,1,1
2.53513,0.587333,0.38962,0.73337,0.487767,0.313862,0.684861,0.62025,0.589848,1.45575,0.498,0.478,1.423,24.3,167.4,0.6,16.4,31.5,-42.5,33.9,163.6,9.5,0.7,38.8,306.8,0.0995659,0.0757576,0.0485091,0.12225,0.111848,0.0327538,9.6,-3.79999,8.9,-15.7,7.3,349.3,1,1,1,1,1,1,1
2.56824,0.584286,0.385914,0.733058,0.487821,0.310925,0.68501,0.61946,0.588089,1.45384,0.496,0.475,1.422,25.1,167.9,1.5,24.8,32.3,-43.8,34.9,163.3,10.7,1.2,39.5,305.6,0.0964646,0.0749893,0.0480478,0.12346,0.113089,0.0318445,9.8,-4.59999,9.2,-23.6,7.2,349.4,1,1,1,1,1,1,1
2.60163,0.581202,0.382191,0.732742,0.483659,0.304047,0.685309,0.61871,0.586295,1.4519,0.494,0.474,1.422,25.1,167.9,1.5,24.8,32.3,-43.8,34.9,163.3,10.7,1.2,39.5,305.6,0.0975426,0.0781435,0.0474337,0.12471,0.112295,0.0298967,9.8,-4.59999,9.2,-23.6,7.2,349.4,1,1,1,1,1,1,1
2.63487,0.581202,0.382191,0.732742,0.483659,0.304047,0.685309,0.61871,0.586295,1.4519,0.491,0.472,1.422,26.2,166.1,2.2,4.1,33.1,-45.2,35.9,163.1,11.8,1.6,40.2,304.5,0.0975426,0.0781435,0.0474337,0.12771,0.114295,0.0298967,9.7,-3,9.6,-2.5,7.1,349.7,1,1,1,1,1,1,1
2.66829,0.578113,0.378489,0.732427,0.476025,0.298868,0.687069,0.617992,0.584534,1.44996,0.486,0.468,1.421,26.2,166.1,2.2,4.1,33.1,-45.2,36.8,162.9,12.9,2.1,40.9,303.4,0.102088,0.0796209,0.0453574,0.131992,0.116534,0.0289634,10.6,-3.20001,10.7,-2,7.8,348.6,1,1,1,1,1,1,1
