0.007999999999999119,-1.98,-1.3199999999999998,-0.2599999999999998,0.048,0.259,-0.092,-2.3,-0.58,-1.46,0.137,0.115,-0.16199999999999998,-3.14922,-0.791996,-0.831315,1.1692200000000001,-0.5280039999999998,0.5713150000000002,0.45714285714285713,0.4785714285714286,0.46857142857142875,0.4985714285714282
0.018200000000000216,-1.94,-1.19,-0.2599999999999998,0.032,0.243,-0.094,-2.3,-0.58,-1.46,0.137,0.115,-0.16199999999999998,-3.14922,-0.791996,-0.831315,1.2092200000000002,-0.3980039999999999,0.5713150000000002,0.4585714285714289,0.47428571428571414,0.4699999999999997,0.4985714285714282
0.027999999999998693,-2.16,-1.2799999999999998,-0.33000000000000007,0.026,0.233,-0.081,-2.3,-0.42,-1.46,0.115,0.05,-0.16899999999999998,-3.12053,-0.288449,-1.01951,0.9605299999999999,-0.9915509999999998,0.6895099999999998,0.46857142857142875,0.46857142857142875,0.4528571428571431,0.5142857142857142
0.03930000000000078,-2.16,-1.0899999999999999,-0.2699999999999996,0.016,0.208,-0.044,-2.3,0.09,-1.7200000000000002,0.112,0.051,-0.181,-3.12053,-0.288449,-1.01951,0.9605299999999999,-0.8015509999999999,0.7495100000000003,0.45,0.4857142857142857,0.45999999999999985,0.5085714285714285
0.049099999999999255,-2.1,-1.0899999999999999,-0.34999999999999964,0.008,0.224,-0.069,-2.3,0.09,-1.7200000000000002,0.112,0.051,-0.181,-3.12053,-0.288449,-1.01951,1.02053,-0.8015509999999999,0.6695100000000003,0.46714285714285697,0.46714285714285697,0.465714285714286,0.5042857142857144
0.05819999999999936,-1.62,-0.8600000000000003,-0.41999999999999993,0.013,0.2,-0.091,-2.3,0.09,-1.7200000000000002,0.112,0.051,-0.181,-3.12053,-0.288449,-1.01951,1.50053,-0.5715510000000004,0.59951,0.4614285714285716,0.47285714285714275,0.4714285714285714,0.49714285714285733
0.06800000000000139,-1.94,-0.8700000000000001,-0.41000000000000014,0.019,0.184,-0.086,-2.29,0.09,-1.7599999999999998,0.113,0.051,-0.185,-3.01883,-0.024144,-1.2215,1.07883,-0.8458560000000002,0.8114999999999999,0.45714285714285713,0.4785714285714286,0.465714285714286,0.5014285714285718
0.07929999999999993,-2.25,-0.7800000000000002,-0.3899999999999997,0.014,0.181,-0.089,-2.29,0.09,-1.79,0.098,0.014,-0.15999999999999998,-3.01883,-0.024144,-1.2215,0.7688299999999999,-0.7558560000000003,0.8315000000000003,0.47285714285714275,0.4642857142857143,0.4628571428571425,0.5028571428571427
0.08810000000000073,-1.47,-0.71,-0.5899999999999999,0.014,0.185,-0.148,-2.29,0.09,-1.79,0.098,0.014,-0.15999999999999998,-3.01883,-0.024144,-1.2215,1.54883,-0.685856,0.6315000000000002,0.4757142857142855,0.4614285714285716,0.47428571428571414,0.4914285714285715
0.09819999999999851,-1.48,-0.6399999999999997,-0.6900000000000004,0.002,0.149,-0.126,-2.29,0.09,-1.79,0.098,0.014,-0.15999999999999998,-3.11452,0.413943,-1.32116,1.6345200000000002,-1.0539429999999996,0.6311599999999995,0.4557142857142858,0.4799999999999999,0.4699999999999997,0.4985714285714282
0.10810000000000031,-1.47,-0.71,-0.8499999999999996,-0.018,0.132,-0.107,-2.29,0.09,-1.79,0.098,0.014,-0.15999999999999998,-3.11452,0.413943,-1.32116,1.6445200000000002,-1.123943,0.47116000000000025,0.45428571428571446,0.4771428571428572,0.4699999999999997,0.5028571428571427
0.1183000000000014,-1.39,-0.7000000000000002,-0.9500000000000002,-0.021,0.116,-0.109,-2.29,0.09,-1.79,0.098,0.014,-0.15999999999999998,-3.11452,0.413943,-1.32116,1.7245200000000003,-1.1139430000000001,0.3711599999999997,0.45714285714285713,0.47428571428571414,0.47285714285714275,0.4985714285714282
0.12930000000000064,-1.38,-0.7300000000000004,-1.0300000000000002,-0.036,0.097,-0.107,-2.29,0.12,-1.79,0.113,-0.039,-0.14599999999999996,-3.08356,0.691768,-1.54413,1.70356,-1.4217680000000006,0.5141299999999998,0.465714285714286,0.45999999999999985,0.46857142857142875,0.5085714285714285
0.13800000000000168,-2.07,-0.5,-0.8499999999999996,-0.049,0.067,-0.027,-2.29,0.12,-1.79,0.113,-0.039,-0.14599999999999996,-3.08356,0.691768,-1.54413,1.01356,-1.1917680000000002,0.6941300000000004,0.43714285714285706,0.48714285714285704,0.4642857142857143,0.5157142857142857
0.148299999999999,-2.15,-0.40000000000000036,-0.8099999999999996,-0.062,0.055,-0.016,-2.28,0.12,-1.79,0.109,-0.078,-0.11599999999999999,-3.08356,0.691768,-1.54413,0.93356,-1.0917680000000005,0.7341300000000004,0.45999999999999985,0.4614285714285716,0.4714285714285714,0.5099999999999998
0.15800000000000125,-1.83,-0.3200000000000003,-0.8600000000000003,-0.068,0.051,-0.029,-2.28,0.12,-1.79,0.109,-0.078,-0.11599999999999999,-3.11885,0.852036,-1.55829,1.28885,-1.1720360000000003,0.6982899999999996,0.4557142857142858,0.465714285714286,0.4757142857142855,0.5071428571428571
0.16829999999999856,-2.0,-0.25,-0.8099999999999996,-0.072,0.034,-0.004,-2.28,0.12,-1.7599999999999998,0.109,-0.078,-0.11099999999999999,-3.11885,0.852036,-1.55829,1.1188500000000001,-1.102036,0.7482900000000003,0.4471428571428569,0.47428571428571414,0.47285714285714275,0.5099999999999998
0.1781000000000006,-2.07,-0.21999999999999975,-0.79,-0.075,0.011,-0.008,-2.28,0.12,-1.7599999999999998,0.109,-0.078,-0.11099999999999999,-3.11885,0.852036,-1.55829,1.0488500000000003,-1.0720359999999998,0.7682899999999999,0.4485714285714287,0.4714285714285714,0.4785714285714286,0.5042857142857144
0.1883000000000017,-1.8,-0.28000000000000025,-0.9000000000000004,-0.06,0.012,-0.021,-2.28,0.12,-1.7200000000000002,0.114,-0.1,-0.10499999999999998,-3.11885,0.852036,-1.55829,1.31885,-1.1320360000000003,0.6582899999999996,0.45999999999999985,0.4628571428571425,0.47285714285714275,0.5085714285714285
0.19930000000000092,-1.49,-0.3200000000000003,-1.0,-0.061,0.008,-0.04,-2.28,0.12,-1.7200000000000002,0.114,-0.1,-0.10499999999999998,-3.31392,0.911621,-1.50346,1.82392,-1.2316210000000003,0.50346,0.4557142857142858,0.465714285714286,0.4785714285714286,0.5042857142857144
0.2090999999999994,-1.88,-0.2400000000000002,-0.9100000000000001,-0.074,-0.023,-0.03,-2.28,0.09,-1.69,0.114,-0.105,-0.10099999999999998,-3.31392,0.911621,-1.50346,1.43392,-1.1516210000000002,0.5934599999999999,0.4471428571428569,0.47285714285714275,0.4799999999999999,0.5042857142857144
0.2193000000000005,-2.1,-0.29000000000000004,-0.8899999999999997,-0.061,-0.036,-0.048,-2.28,0.09,-1.69,0.114,-0.105,-0.10099999999999998,-3.31392,0.911621,-1.50346,1.2139199999999999,-1.201621,0.6134600000000003,0.45428571428571446,0.46857142857142875,0.48142857142857165,0.5
0.2281000000000013,-1.75,-0.5099999999999998,-1.0599999999999996,-0.065,-0.036,-0.049,-2.27,0.09,-1.63,0.142,-0.113,-0.09899999999999998,-3.40886,0.873692,-1.62359,1.6588599999999998,-1.383692,0.5635900000000005,0.45142857142857135,0.4642857142857143,0.4785714285714286,0.5085714285714285
0.23930000000000007,-1.85,-0.5899999999999999,-1.1100000000000003,-0.071,-0.068,-0.064,-2.27,0.09,-1.63,0.142,-0.113,-0.09899999999999998,-3.40886,0.873692,-1.62359,1.5588599999999997,-1.463692,0.5135899999999998,0.4471428571428569,0.46857142857142875,0.4885714285714288,0.5
0.24810000000000088,-1.6,-0.4900000000000002,-1.2400000000000002,-0.067,-0.064,-0.108,-2.27,0.09,-1.5,0.155,-0.107,-0.064,-3.40886,0.873692,-1.62359,1.8088599999999997,-1.3636920000000003,0.3835899999999999,0.4628571428571425,0.45,0.4985714285714282,0.4914285714285715
0.2591999999999999,-1.67,-0.45999999999999996,-1.3200000000000003,-0.056,-0.06,-0.15,-2.27,0.09,-1.5,0.155,-0.107,-0.064,-3.5235,0.750932,-1.65918,1.8535,-1.2109320000000001,0.3391799999999998,0.4614285714285716,0.45428571428571446,0.4928571428571429,0.49571428571428555
0.2682000000000002,-1.97,-0.5700000000000003,-1.33,-0.061,-0.072,-0.138,-2.27,0.09,-1.46,0.156,-0.107,-0.059,-3.5235,0.750932,-1.65918,1.5534999999999999,-1.3209320000000004,0.32918000000000003,0.45142857142857135,0.4628571428571425,0.4885714285714288,0.5
0.2792999999999992,-2.0,-0.5499999999999998,-1.46,-0.047,-0.071,-0.155,-2.27,0.09,-1.46,0.156,-0.107,-0.059,-3.5235,0.750932,-1.65918,1.5234999999999999,-1.300932,0.19918000000000013,0.4585714285714289,0.4585714285714289,0.49000000000000016,0.49714285714285733
