0.00201797,0,0,0,0,0,0,0,0,0,0,-9.89995e-08,1.2588e-11,1,0.000287979
0.0178699,0,0,0,0,0,0,0,0,0,0,-9.89995e-08,1.2588e-11,1,0.000287979
0.0378709,0,0,0,0,0,0,0,0,0,0,-9.89995e-08,1.2588e-11,1,0.000287979
0.0587535,0,0,0,0,0,0,0,0,0,0,-9.89995e-08,1.2588e-11,1,0.000287979
0.0801289,-0.499999,1.49999,1.2,-0.5,1.50012,1.37,6.12323e-17,-1.65144e-23,1,2.697e-07,-2.36969e-08,-4.55619e-12,1,-0.000104232
0.100569,-0.499999,1.49999,1.2,-1.18153e-08,-8.75096e-05,-0.635355,6.12323e-17,-1.65144e-23,1,2.697e-07,-0.000130372,-6.64972e-05,-0.475965,0.879464
0.121994,-0.499996,1.49997,1.2,-0.0157922,0.218725,0.229664,6.12323e-17,-8.24131e-23,1,1.34591e-06,-0.0102035,-0.0787802,0.607587,0.790271
0.139009,-0.499996,1.49997,1.2,-0.00952822,0.571413,-0.188095,6.12323e-17,-8.24131e-23,1,1.34591e-06,-0.300941,0.307028,-0.37506,0.821279
0.159065,-0.499996,1.49997,1.2,-0.0500672,0.340257,0.278517,6.12323e-17,-8.24131e-23,1,1.34591e-06,-0.456985,0.14543,0.569013,0.668011
0.178578,-0.499983,1.49989,1.19999,-0.375299,0.548991,-0.0396411,6.12323e-17,-3.20578e-22,1,5.23543e-06,-0.252226,-0.204334,-0.305016,0.895318
0.198498,-0.499983,1.49989,1.19999,-0.184258,0.382267,0.361689,6.12323e-17,-3.20578e-22,1,5.23543e-06,-0.0195142,-0.111327,0.578642,0.807712
0.218792,-0.499983,1.49989,1.19999,-0.0745756,0.726144,0.03734,6.12323e-17,-3.20578e-22,1,5.23543e-06,-0.362637,0.250573,-0.245902,0.863273
0.239192,-0.499957,1.4997,1.19998,-0.111427,0.481696,0.433103,6.12323e-17,-8.18255e-22,1,1.33631e-05,-0.449136,0.11363,0.589757,0.661477
0.260901,-0.499957,1.4997,1.19998,-0.395261,0.691411,0.120849,6.12323e-17,-8.18255e-22,1,1.33631e-05,-0.274031,-0.108537,-0.192007,0.936087
0.28216,-0.499926,1.4995,1.19996,-0.210386,0.513653,0.50977,6.12323e-17,-1.36836e-21,1,2.2347e-05,-0.117019,-0.0727175,0.618206,0.773848
0.299373,-0.499926,1.4995,1.19996,-0.191369,0.835064,0.170508,6.12323e-17,-1.36836e-21,1,2.2347e-05,-0.344122,0.110683,-0.128519,0.923478
0.318711,-0.499926,1.4995,1.19996,-0.176354,0.596934,0.571811,6.12323e-17,-1.36836e-21,1,2.2347e-05,-0.341943,0.0333955,0.614785,0.709929
0.338759,-0.499866,1.4991,1.19993,-0.351173,0.844166,0.252485,6.12323e-17,-2.44446e-21,1,3.99211e-05,-0.301797,-0.0104289,-0.036159,0.952629
0.358966,-0.499866,1.4991,1.19993,-0.228277,0.663473,0.624463,6.12323e-17,-2.44446e-21,1,3.99211e-05,-0.235637,-0.0314925,0.600188,0.763713
