0.569038,16.0039,0,49.6657,0,17.9275,0,-0.874154,-5.74014,-15.782,-0.011801079,-0.07749189,-0.213057
0.605088,16.8694,0,49.8816,0,18.3572,0,-0.920765,-5.91014,-16.0636,-0.012430328,-0.07978689,-0.2168586
0.638054,17.7312,0,50.093,0,18.7857,0,-0.967069,-6.07784,-16.3379,-0.013055432,-0.08205084,-0.22056165
0.669723,18.589,0,50.2998,0,19.213,0,-1.01305,-6.24322,-16.6049,-0.013676175,-0.08428347,-0.22416615
0.703269,19.4426,0,50.5021,0,19.639,0,-1.05869,-6.40623,-16.8645,-0.014292315,-0.086484105,-0.22767075
0.736758,20.2918,0,50.6998,0,20.0639,0,-1.10399,-6.56683,-17.1168,-0.014903865,-0.088652205,-0.2310768
0.769642,21.1365,0,50.8929,0,20.4875,0,-1.14892,-6.72501,-17.3618,-0.01551042,-0.090787635,-0.2343843
0.803379,21.9764,0,51.0815,0,20.9099,0,-1.19347,-6.88071,-17.5995,-0.016111845,-0.092889585,-0.23759325
0.836382,22.8113,0,51.2656,0,21.331,0,-1.23764,-7.03393,-17.8299,-0.01670814,-0.094958055,-0.24070365
0.869816,23.6411,0,51.4451,0,21.7508,0,-1.2814,-7.18463,-18.0531,-0.0172989,-0.096992505,-0.24371685
0.903159,24.4656,0,51.6201,0,22.1694,0,-1.32475,-7.33279,-18.2692,-0.017884125,-0.098992665,-0.2466342
0.939605,25.2846,0,51.7905,0,22.5868,0,-1.36768,-7.4784,-18.4782,-0.01846368,-0.1009584,-0.2494557
0.972404,26.0979,0,51.9564,0,23.0028,0,-1.41017,-7.62143,-18.6801,-0.019037295,-0.102889305,-0.25218135
1.00686,26.9054,0,52.1178,0,23.4175,0,-1.45222,-7.76188,-18.875,-0.01960497,-0.10478538,-0.2548125
1.03881,27.7068,0,52.2747,0,23.831,0,-1.4938,-7.89972,-19.0631,-0.0201663,-0.10664622,-0.25735185
1.07465,28.5019,0,52.427,0,24.2431,0,-1.53493,-8.03496,-19.2443,-0.020721555,-0.10847196,-0.25979805
1.10761,29.2906,0,52.5749,0,24.654,0,-1.57557,-8.16758,-19.4188,-0.021270195,-0.11026233,-0.2621538
1.136,30.0728,0,52.7183,0,25.0635,0,-1.61573,-8.29758,-19.5866,-0.021812355,-0.11201733,-0.2644191
1.17249,30.8482,0,52.8571,0,25.4716,0,-1.65539,-8.42496,-19.7479,-0.022347765,-0.11373696,-0.26659665
1.20639,31.6166,0,52.9915,0,25.8785,0,-1.69455,-8.54972,-19.9028,-0.022876425,-0.11542122,-0.2686878
1.23577,32.3779,0,53.1214,0,26.2839,0,-1.7332,-8.67185,-20.0513,-0.0233982,-0.117069975,-0.27069255
1.26887,33.132,0,53.2469,0,26.6881,0,-1.77133,-8.79137,-20.1936,-0.023912955,-0.118683495,-0.2726136
1.30274,33.8785,0,53.3679,0,27.0908,0,-1.80893,-8.90828,-20.3298,-0.024420555,-0.12026178,-0.2744523
1.33751,34.6175,0,53.4845,0,27.4922,0,-1.846,-9.0226,-20.46,-0.024921,-0.1218051,-0.27621
1.3711,35.3487,0,53.5966,0,27.8923,0,-1.88253,-9.13432,-20.5843,-0.025414155,-0.12331332,-0.27788805
1.40511,36.0719,0,53.7043,0,28.2909,0,-1.91851,-9.24346,-20.7029,-0.025899885,-0.12478671,-0.27948915
1.43594,36.787,0,53.8076,0,28.6882,0,-1.95394,-9.35004,-20.8159,-0.02637819,-0.12622554,-0.28101465
1.46914,37.4938,0,53.9065,0,29.084,0,-1.98881,-9.45408,-20.9234,-0.026848935,-0.12763008,-0.2824659
1.50254,38.1922,0,54.001,0,29.4785,0,-2.02312,-9.55558,-21.0256,-0.02731212,-0.12900033,-0.2838456
1.53609,38.882,0,54.0911,0,29.8715,0,-2.05686,-9.65458,-21.1225,-0.02776761,-0.13033683,-0.28515375
1.56989,39.5631,0,54.1769,0,30.2632,0,-2.09003,-9.75108,-21.2144,-0.028215405,-0.13163958,-0.2863944
1.60294,40.2352,0,54.2584,0,30.6534,0,-2.12262,-9.84512,-21.3013,-0.02865537,-0.13290912,-0.28756755
1.6375,40.8983,0,54.3354,0,31.0422,0,-2.15464,-9.93671,-21.3835,-0.02908764,-0.134145585,-0.28867725
1.67067,41.5522,0,54.4082,0,31.4295,0,-2.18607,-10.0259,-21.4611,-0.029511945,-0.13534965,-0.28972485
1.70373,42.1968,0,54.4767,0,31.8154,0,-2.21691,-10.1127,-21.5341,-0.029928285,-0.13652145,-0.29071035
1.73707,42.8318,0,54.5409,0,32.1999,0,-2.24716,-10.1971,-21.6028,-0.03033666,-0.13766085,-0.2916378
1.77036,43.4572,0,54.6008,0,32.5829,0,-2.27682,-10.2792,-21.6672,-0.03073707,-0.1387692,-0.2925072
1.80393,44.0729,0,54.6564,0,32.9645,0,-2.30589,-10.3589,-21.7276,-0.031129515,-0.13984515,-0.2933226
1.83722,44.6786,0,54.7078,0,33.3446,0,-2.33436,-10.4364,-21.7841,-0.03151386,-0.1408914,-0.29408535
1.87099,45.2742,0,54.755,0,33.7232,0,-2.36223,-10.5116,-21.8369,-0.031890105,-0.1419066,-0.29479815
1.90414,45.8597,0,54.798,0,34.1003,0,-2.38951,-10.5847,-21.886,-0.032258385,-0.14289345,-0.295461
1.93628,46.4349,0,54.8367,0,34.476,0,-2.41618,-10.6555,-21.9316,-0.03261843,-0.14384925,-0.2960766
1.97217,46.9996,0,54.8713,0,34.8502,0,-2.44226,-10.7242,-21.9738,-0.03297051,-0.1447767,-0.2966463
2.00529,47.5537,0,54.9018,0,35.2229,0,-2.46773,-10.7908,-22.0129,-0.033314355,-0.1456758,-0.29717415
2.03592,48.0972,0,54.928,0,35.5941,0,-2.4926,-10.8553,-22.0489,-0.0336501,-0.14654655,-0.29766015
2.06905,48.6298,0,54.9502,0,35.9637,0,-2.51687,-10.9177,-22.082,-0.033977745,-0.14738895,-0.298107
2.10271,49.1515,0,54.9683,0,36.3319,0,-2.54054,-10.9781,-22.1123,-0.03429729,-0.14820435,-0.29851605
2.13594,49.6621,0,54.9823,0,36.6986,0,-2.5636,-11.0365,-22.14,-0.0346086,-0.14899275,-0.29889
2.16912,50.1615,0,54.9922,0,37.0638,0,-2.58607,-11.093,-22.1651,-0.034911945,-0.1497555,-0.29922885
2.20282,50.6497,0,54.9981,0,37.4274,0,-2.60793,-11.1476,-22.1879,-0.035207055,-0.1504926,-0.29953665
2.23675,51.1265,0,55,0,37.7896,0,-2.6292,-11.2003,-22.2084,-0.0354942,-0.15120405,-0.2998134
2.27032,51.5917,0,54.9979,0,38.1502,0,-2.64986,-11.2511,-22.2268,-0.03577311,-0.15188985,-0.3000618
2.30307,52.0454,0,54.9918,0,38.5092,0,-2.66993,-11.3001,-22.2432,-0.036044055,-0.15255135,-0.3002832
2.33639,52.4873,0,54.9817,0,38.8667,0,-2.6894,-11.3474,-22.2577,-0.0363069,-0.1531899,-0.30047895
2.36945,52.9174,0,54.9677,0,39.2227,0,-2.70828,-11.3929,-22.2705,-0.03656178,-0.15380415,-0.30065175
2.403,53.3357,0,54.9498,0,39.5772,0,-2.72656,-11.4366,-22.2816,-0.03680856,-0.1543941,-0.3008016
2.43724,53.7419,0,54.928,0,39.9301,0,-2.74425,-11.4787,-22.2912,-0.037047375,-0.15496245,-0.3009312
2.47118,54.136,0,54.9024,0,40.2814,0,-2.76135,-11.5192,-22.2993,-0.037278225,-0.1555092,-0.30104055
2.50432,54.518,0,54.8728,0,40.6312,0,-2.77786,-11.558,-22.3062,-0.03750111,-0.156033,-0.3011337
2.53553,54.8877,0,54.8395,0,40.9794,0,-2.79378,-11.5953,-22.3118,-0.03771603,-0.15653655,-0.3012093
2.56891,55.245,0,54.8024,0,41.3261,0,-2.80912,-11.6309,-22.3163,-0.03792312,-0.15701715,-0.30127005
2.60347,55.5899,0,54.7615,0,41.6712,0,-2.82387,-11.6651,-22.3198,-0.038122245,-0.15747885,-0.3013173
2.63689,55.9223,0,54.7169,0,42.0147,0,-2.83804,-11.6977,-22.3224,-0.03831354,-0.15791895,-0.3013524
2.67062,56.2421,0,54.6686,0,42.3567,0,-2.85163,-11.7289,-22.3241,-0.038497005,-0.15834015,-0.30137535
2.70195,56.5493,0,54.6165,0,42.697,0,-2.86464,-11.7586,-22.3251,-0.03867264,-0.1587411,-0.30138885
2.73534,56.8438,0,54.5608,0,43.0358,0,-2.87708,-11.7869,-22.3254,-0.03884058,-0.15912315,-0.3013929
2.76854,57.1254,0,54.5015,0,43.3731,0,-2.88894,-11.8138,-22.3251,-0.03900069,-0.1594863,-0.30138885
2.80216,57.3942,0,54.4385,0,43.7087,0,-2.90023,-11.8394,-22.3243,-0.039153105,-0.1598319,-0.30137805
2.83546,57.6501,0,54.3719,0,44.0427,0,-2.91094,-11.8635,-22.323,-0.03929769,-0.16015725,-0.3013605
2.87223,57.893,0,54.3018,0,44.3752,0,-2.92109,-11.8863,-22.3213,-0.039434715,-0.16046505,-0.30133755
2.90315,58.1229,0,54.2282,0,44.706,0,-2.93067,-11.9079,-22.3194,-0.039564045,-0.16075665,-0.3013119
2.9358,58.3397,0,54.151,0,45.0353,0,-2.93968,-11.9281,-22.3171,-0.03968568,-0.16102935,-0.30128085
2.96944,58.5434,0,54.0704,0,45.363,0,-2.94813,-11.947,-22.3147,-0.039799755,-0.1612845,-0.30124845
3.0048,58.7339,0,53.9863,0,45.689,0,-2.95602,-11.9647,-22.3121,-0.03990627,-0.16152345,-0.30121335
3.03836,58.9112,0,53.8988,0,46.0135,0,-2.96334,-11.9811,-22.3093,-0.04000509,-0.16174485,-0.30117555
3.06895,59.0752,0,53.8079,0,46.3364,0,-2.97011,-11.9963,-22.3065,-0.040096485,-0.16195005,-0.30113775
3.10183,59.226,0,53.7136,0,46.6576,0,-2.97632,-12.0103,-22.3036,-0.04018032,-0.16213905,-0.3010986
3.13544,59.3634,0,53.6161,0,46.9773,0,-2.98197,-12.023,-22.3008,-0.040256595,-0.1623105,-0.3010608
3.16891,59.4875,0,53.5152,0,47.2953,0,-2.98706,-12.0346,-22.2979,-0.04032531,-0.1624671,-0.30102165
3.20302,59.5982,0,53.411,0,47.6117,0,-2.9916,-12.0449,-22.2951,-0.0403866,-0.16260615,-0.30098385
3.23646,59.6955,0,53.3036,0,47.9265,0,-2.99558,-12.0541,-22.2923,-0.04044033,-0.16273035,-0.30094605
3.2684,59.7793,0,53.1929,0,48.2397,0,-2.99901,-12.062,-22.2897,-0.040486635,-0.162837,-0.30091095
3.30175,59.8497,0,53.0791,0,48.5513,0,-3.00189,-12.0688,-22.2871,-0.040525515,-0.1629288,-0.30087585
3.33531,59.9066,0,52.9622,0,48.8613,0,-3.00422,-12.0744,-22.2846,-0.04055697,-0.1630044,-0.3008421
3.36813,59.9501,0,52.8421,0,49.1696,0,-3.00599,-12.0789,-22.2822,-0.040580865,-0.16306515,-0.3008097
3.40211,59.98,0,52.7189,0,49.4763,0,-3.00721,-12.0821,-22.28,-0.040597335,-0.16310835,-0.30078
3.43521,59.9965,0,52.5927,0,49.7814,0,-3.00789,-12.0842,-22.2778,-0.040606515,-0.1631367,-0.3007503
3.47207,59.9995,0,52.4635,0,50.0849,0,-3.00801,-12.0851,-22.2757,-0.040608135,-0.16314885,-0.30072195
3.50525,59.9889,0,52.3313,0,50.3867,0,-3.00758,-12.0847,-22.2737,-0.04060233,-0.16314345,-0.30069495
3.5352,59.9649,0,52.1961,0,50.6869,0,-3.0066,-12.0832,-22.2717,-0.0405891,-0.1631232,-0.30066795
3.56938,59.9274,0,52.0579,0,50.9855,0,-3.00506,-12.0805,-22.2698,-0.04056831,-0.16308675,-0.3006423
3.6019,59.8764,0,51.9169,0,51.2825,0,-3.00298,-12.0766,-22.2679,-0.04054023,-0.1630341,-0.30061665
3.6379,59.8119,0,51.7731,0,51.5778,0,-3.00035,-12.0714,-22.2659,-0.040504725,-0.1629639,-0.30058965
3.67122,59.734,0,51.6264,0,51.8715,0,-2.99716,-12.065,-22.2639,-0.04046166,-0.1628775,-0.30056265
3.70162,59.6426,0,51.4769,0,52.1636,0,-2.99342,-12.0573,-22.2618,-0.04041117,-0.16277355,-0.3005343
3.73494,59.5378,0,51.3247,0,52.454,0,-2.98912,-12.0483,-22.2596,-0.04035312,-0.16265205,-0.3005046
3.76842,59.4196,0,51.1697,0,52.7428,0,-2.98428,-12.0381,-22.2572,-0.04028778,-0.16251435,-0.3004722
3.80243,59.2881,0,51.012,0,53.03,0,-2.97887,-12.0266,-22.2546,-0.040214745,-0.1623591,-0.3004371
3.83589,59.1432,0,50.8517,0,53.3155,0,-2.97291,-12.0137,-22.2517,-0.040134285,-0.16218495,-0.30039795
3.86978,58.985,0,50.6888,0,53.5994,0,-2.96639,-11.9995,-22.2485,-0.040046265,-0.16199325,-0.30035475
3.90344,58.8135,0,50.5233,0,53.8817,0,-2.95931,-11.9839,-22.2448,-0.039950685,-0.16178265,-0.3003048
3.93712,58.6288,0,50.3552,0,54.1624,0,-2.95167,-11.9669,-22.2408,-0.039847545,-0.16155315,-0.3002508
3.97034,58.4309,0,50.1847,0,54.4414,0,-2.94347,-11.9485,-22.2362,-0.039736845,-0.16130475,-0.3001887
4.00355,58.2198,0,50.0116,0,54.7188,0,-2.9347,-11.9287,-22.231,-0.03961845,-0.16103745,-0.3001185
4.03671,57.9957,0,49.8361,0,54.9945,0,-2.92537,-11.9074,-22.2251,-0.039492495,-0.1607499,-0.30003885
4.07051,57.7585,0,49.6582,0,55.2686,0,-2.91547,-11.8846,-22.2185,-0.039358845,-0.1604421,-0.29994975
4.10507,57.5083,0,49.478,0,55.5411,0,-2.90501,-11.8603,-22.211,-0.039217635,-0.16011405,-0.2998485
4.13868,57.2452,0,49.2954,0,55.812,0,-2.89397,-11.8344,-22.2027,-0.039068595,-0.1597644,-0.29973645
4.16917,56.9692,0,49.1105,0,56.0812,0,-2.88236,-11.8069,-22.1934,-0.03891186,-0.15939315,-0.2996109
4.20332,56.6803,0,48.9233,0,56.3488,0,-2.87018,-11.7778,-22.1829,-0.03874743,-0.1590003,-0.29946915
4.23753,56.3788,0,48.7339,0,56.6147,0,-2.85742,-11.7471,-22.1714,-0.03857517,-0.15858585,-0.2993139
4.2716,56.0645,0,48.5424,0,56.879,0,-2.84408,-11.7147,-22.1585,-0.03839508,-0.15814845,-0.29913975
4.30539,55.7376,0,48.3486,0,57.1417,0,-2.83017,-11.6805,-22.1443,-0.038207295,-0.15768675,-0.29894805
4.34015,55.3982,0,48.1528,0,57.4028,0,-2.81567,-11.6447,-22.1286,-0.038011545,-0.15720345,-0.2987361
4.36903,55.0463,0,47.9549,0,57.6622,0,-2.80059,-11.607,-22.1113,-0.037807965,-0.1566945,-0.29850255
4.40192,54.682,0,47.755,0,57.9201,0,-2.78493,-11.5675,-22.0924,-0.037596555,-0.15616125,-0.2982474
4.43596,54.3055,0,47.5531,0,58.1762,0,-2.76868,-11.5262,-22.0717,-0.03737718,-0.1556037,-0.29796795
4.47283,53.9167,0,47.3492,0,58.4308,0,-2.75184,-11.4829,-22.0491,-0.03714984,-0.15501915,-0.29766285
4.50514,53.5158,0,47.1433,0,58.6837,0,-2.73441,-11.4377,-22.0245,-0.036914535,-0.15440895,-0.29733075
4.53521,53.1028,0,46.9356,0,58.935,0,-2.71639,-11.3906,-21.9978,-0.036671265,-0.1537731,-0.2969703
4.5687,52.6779,0,46.7261,0,59.1847,0,-2.69777,-11.3415,-21.9689,-0.036419895,-0.15311025,-0.29658015
4.60201,52.2411,0,46.5147,0,59.4328,0,-2.67856,-11.2903,-21.9376,-0.03616056,-0.15241905,-0.2961576
4.63537,51.7926,0,46.3016,0,59.6792,0,-2.65876,-11.237,-21.9039,-0.03589326,-0.1516995,-0.29570265
4.6726,51.3324,0,46.0867,0,59.9241,0,-2.63836,-11.1817,-21.8676,-0.03561786,-0.15095295,-0.2952126
4.70205,50.8607,0,45.8702,0,60.1673,0,-2.61735,-11.1242,-21.8287,-0.035334225,-0.1501767,-0.29468745
4.73526,50.3776,0,45.652,0,60.4089,0,-2.59575,-11.0645,-21.7869,-0.035042625,-0.14937075,-0.29412315
4.76927,49.8831,0,45.4322,0,60.6488,0,-2.57355,-11.0025,-21.7422,-0.034742925,-0.14853375,-0.2935197
4.8034,49.3773,0,45.2108,0,60.8872,0,-2.55075,-10.9383,-21.6945,-0.034435125,-0.14766705,-0.29287575
4.83687,48.8605,0,44.9878,0,61.1239,0,-2.52735,-10.8719,-21.6436,-0.034119225,-0.14677065,-0.2921886
4.87038,48.3327,0,44.7634,0,61.3591,0,-2.50334,-10.8031,-21.5895,-0.03379509,-0.14584185,-0.29145825
4.90354,47.794,0,44.5375,0,61.5926,0,-2.47874,-10.7319,-21.5319,-0.03346299,-0.14488065,-0.29068065
4.93692,47.2445,0,44.3102,0,61.8245,0,-2.45353,-10.6584,-21.4708,-0.033122655,-0.1438884,-0.2898558
4.97021,46.6845,0,44.0815,0,62.0548,0,-2.42772,-10.5824,-21.4061,-0.03277422,-0.1428624,-0.28898235
5.0049,46.1139,0,43.8515,0,62.2835,0,-2.40131,-10.5039,-21.3376,-0.032417685,-0.14180265,-0.2880576
5.03825,45.5329,0,43.6202,0,62.5106,0,-2.3743,-10.423,-21.2653,-0.03205305,-0.1407105,-0.28708155
5.07002,44.9417,0,43.3876,0,62.7362,0,-2.34669,-10.3396,-21.189,-0.031680315,-0.1395846,-0.2860515
5.10531,44.3404,0,43.1538,0,62.9601,0,-2.31848,-10.2536,-21.1086,-0.03129948,-0.1384236,-0.2849661
5.1387,43.7291,0,42.9188,0,63.1824,0,-2.28967,-10.1651,-21.024,-0.030910545,-0.13722885,-0.283824
5.17161,43.108,0,42.6826,0,63.4031,0,-2.26027,-10.0739,-20.935,-0.030513645,-0.13599765,-0.2826225
5.20168,42.4771,0,42.4454,0,63.6222,0,-2.23028,-9.98015,-20.8417,-0.03010878,-0.134732025,-0.28136295
5.23493,41.8367,0,42.2071,0,63.8397,0,-2.1997,-9.88376,-20.7438,-0.02969595,-0.13343076,-0.2800413
5.26861,41.1869,0,41.9677,0,64.0557,0,-2.16853,-9.7847,-20.6413,-0.029275155,-0.13209345,-0.27865755
5.3028,40.5279,0,41.7274,0,64.27,0,-2.13677,-9.68297,-20.534,-0.028846395,-0.130720095,-0.277209
5.33665,39.8597,0,41.4862,0,64.4828,0,-2.10443,-9.57854,-20.4219,-0.028409805,-0.12931029,-0.27569565
5.3699,39.1825,0,41.244,0,64.694,0,-2.07152,-9.47141,-20.305,-0.02796552,-0.127864035,-0.2741175
5.40299,38.4966,0,41.001,0,64.9036,0,-2.03803,-9.36155,-20.183,-0.027513405,-0.126380925,-0.2724705
5.43637,37.8019,0,40.7571,0,65.1116,0,-2.00397,-9.24897,-20.0559,-0.027053595,-0.124861095,-0.27075465
5.46975,37.0988,0,40.5125,0,65.3181,0,-1.96934,-9.13365,-19.9236,-0.02658609,-0.123304275,-0.2689686
5.50341,36.3873,0,40.2671,0,65.5229,0,-1.93416,-9.01558,-19.7861,-0.02611116,-0.12171033,-0.26711235
5.53657,35.6676,0,40.021,0,65.7263,0,-1.89842,-8.89476,-19.6432,-0.02562867,-0.12007926,-0.2651832
5.57018,34.9399,0,39.7742,0,65.928,0,-1.86213,-8.7712,-19.4949,-0.025138755,-0.1184112,-0.26318115
5.6034,34.2044,0,39.5268,0,66.1282,0,-1.82529,-8.64488,-19.3412,-0.024641415,-0.11670588,-0.2611062
5.63651,33.4611,0,39.2789,0,66.3268,0,-1.78793,-8.51582,-19.182,-0.024137055,-0.11496357,-0.258957
5.67018,32.7103,0,39.0303,0,66.5238,0,-1.75003,-8.38402,-19.0172,-0.023625405,-0.11318427,-0.2567322
5.70357,31.9522,0,38.7813,0,66.7193,0,-1.71161,-8.24949,-18.8467,-0.023106735,-0.111368115,-0.25443045
5.73689,31.1869,0,38.5318,0,66.9132,0,-1.67267,-8.11224,-18.6706,-0.022581045,-0.10951524,-0.2520531
5.76977,30.4145,0,38.2819,0,67.1056,0,-1.63323,-7.97228,-18.4888,-0.022048605,-0.10762578,-0.2495988
5.8032,29.6353,0,38.0316,0,67.2964,0,-1.59329,-7.82964,-18.3012,-0.021509415,-0.10570014,-0.2470662
5.83646,28.8495,0,37.7809,0,67.4857,0,-1.55285,-7.68432,-18.1079,-0.020963475,-0.10373832,-0.24445665
5.8694,28.0571,0,37.5299,0,67.6734,0,-1.51194,-7.53635,-17.9088,-0.02041119,-0.101740725,-0.2417688
5.90238,27.2585,0,37.2787,0,67.8596,0,-1.47056,-7.38577,-17.7039,-0.01985256,-0.099707895,-0.23900265
5.93571,26.4536,0,37.0272,0,68.0443,0,-1.42871,-7.23258,-17.4932,-0.019287585,-0.09763983,-0.2361582
5.96937,25.6429,0,36.7756,0,68.2274,0,-1.38642,-7.07683,-17.2766,-0.01871667,-0.095537205,-0.2332341
6.00634,24.8264,0,36.5237,0,68.409,0,-1.34368,-6.91854,-17.0543,-0.01813968,-0.09340029,-0.23023305
6.03832,24.0043,0,36.2718,0,68.589,0,-1.30051,-6.75776,-16.8261,-0.017556885,-0.09122976,-0.22715235
6.06987,23.1768,0,36.0198,0,68.7675,0,-1.25693,-6.59452,-16.5922,-0.016968555,-0.08902602,-0.2239947
6.10299,22.3441,0,35.7678,0,68.9445,0,-1.21294,-6.42886,-16.3526,-0.01637469,-0.08678961,-0.2207601
6.13666,21.5063,0,35.5157,0,69.1199,0,-1.16855,-6.26083,-16.1072,-0.015775425,-0.084521205,-0.2174472
6.17049,20.6637,0,35.2637,0,69.2939,0,-1.12379,-6.09047,-15.8561,-0.015171165,-0.082221345,-0.21405735
6.20302,19.8165,0,35.0118,0,69.4663,0,-1.07865,-5.91783,-15.5994,-0.014561775,-0.079890705,-0.2105919
6.238,18.9648,0,34.76,0,69.6372,0,-1.03316,-5.74298,-15.3371,-0.01394766,-0.07753023,-0.20705085
6.27131,18.1088,0,34.5084,0,69.8066,0,-0.987325,-5.56595,-15.0692,-0.013328888,-0.075140325,-0.2034342
6.30294,17.2488,0,34.2569,0,69.9745,0,-0.941163,-5.38681,-14.7959,-0.012705701,-0.072721935,-0.19974465
6.33666,16.3849,0,34.0057,0,70.1409,0,-0.894683,-5.20561,-14.5172,-0.012078221,-0.070275735,-0.1959822
6.37,15.5173,0,33.7548,0,70.3057,0,-0.847906,-5.02243,-14.2332,-0.011446731,-0.067802805,-0.1921482
6.40315,14.6462,0,33.5042,0,70.4691,0,-0.800841,-4.83732,-13.944,-0.010811354,-0.06530382,-0.188244
6.43652,13.7718,0,33.2539,0,70.631,0,-0.753506,-4.65035,-13.6496,-0.010172331,-0.062779725,-0.1842696
6.46986,12.8943,0,33.004,0,70.7913,0,-0.705916,-4.4616,-13.3502,-0.009529866,-0.0602316,-0.1802277
6.5041,12.0139,0,32.7546,0,70.9502,0,-0.658084,-4.27112,-13.0458,-0.008884134,-0.05766012,-0.1761183
6.53854,11.1308,0,32.5055,0,71.1076,0,-0.610028,-4.07901,-12.7366,-0.008235378,-0.055066635,-0.1719441
6.57158,10.2452,0,32.257,0,71.2635,0,-0.561762,-3.88533,-12.4227,-0.007583787,-0.052451955,-0.16770645
6.60501,9.35734,0,32.0091,0,71.4179,0,-0.513304,-3.69016,-12.1042,-0.006929604,-0.04981716,-0.1634067
6.63756,8.46734,0,31.7617,0,71.5709,0,-0.464669,-3.49358,-11.7813,-0.006273032,-0.04716333,-0.15904755
6.67159,7.57541,0,31.5149,0,71.7224,0,-0.415874,-3.29567,-11.454,-0.005614299,-0.044491545,-0.154629
6.70652,6.6818,0,31.2688,0,71.8724,0,-0.366936,-3.09652,-11.1226,-0.004953636,-0.04180302,-0.1501551
6.73883,5.78669,0,31.0233,0,72.0209,0,-0.317869,-2.8962,-10.7871,-0.004291232,-0.0390987,-0.14562585
6.76857,4.89026,0,30.7786,0,72.1679,0,-0.268691,-2.69481,-10.4477,-0.003627329,-0.036379935,-0.14104395
6.80241,3.99273,0,30.5346,0,72.3135,0,-0.219422,-2.49243,-10.1046,-0.002962197,-0.033647805,-0.1364121
6.83606,3.09432,0,30.2914,0,72.4577,0,-0.17008,-2.28917,-9.75788,-0.00229608,-0.030903795,-0.13173138
6.86929,2.19521,0,30.0491,0,72.6003,0,-0.120669,-2.08507,-9.40777,-0.001629032,-0.028148445,-0.127004895
6.90276,1.29559,0,29.8076,0,72.7415,0,-0.0712247,-1.88028,-9.05442,-0.000961533,-0.02538378,-0.12223467
6.93823,0.395686,0,29.567,0,72.8813,0,-0.0217497,-1.67484,-8.69799,-0.000293621,-0.02261034,-0.117422865
6.96926,0.504298,0,29.3274,0,73.0196,0,0.0277313,-1.46887,-8.33867,0.000374373,-0.019829745,-0.112572045
7.00228,1.40417,0,29.0887,0,73.1565,0,0.0771938,-1.26249,-7.97665,0.001042116,-0.017043615,-0.107684775
7.03513,2.30374,0,28.851,0,73.2919,0,0.12664,-1.05572,-7.61208,0.00170964,-0.01425222,-0.10276308
7.06878,3.20279,0,28.6144,0,73.4259,0,0.176035,-0.848722,-7.24516,0.002376473,-0.011457747,-0.09780966
7.10231,4.1011,0,28.3788,0,73.5584,0,0.225376,-0.641546,-6.87608,0.003042576,-0.008660871,-0.09282708
7.13549,4.99849,0,28.1444,0,73.6895,0,0.274633,-0.434314,-6.50504,0.003707546,-0.005863239,-0.08781804
7.16875,5.89477,0,27.911,0,73.8192,0,0.323797,-0.227101,-6.13221,0.00437126,-0.003065864,-0.082784835
7.20278,6.78973,0,27.6789,0,73.9474,0,0.372847,-0.0200131,-5.7578,0.005033435,-0.000270177,-0.0777303
